origin_id;origin_hospital;origin_bairro;destination_id;destination_hospital;destination_bairro;distance_meters;distance_km;duration_seconds;duration_minutes;status;error_message
35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;67660;67.66;4168;69.48;ok;
35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;80730;80.73;5038;83.97;ok;
35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;39110;39.11;2475;41.25;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;17310;17.31;1775;29.6;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;28440;28.44;2292;38.21;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;33660;33.66;3390;56.5;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;21150;21.15;2091;34.85;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;17230;17.23;1791;29.86;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;29430;29.43;3046;50.78;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;28210;28.21;2661;44.36;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;12050;12.05;1226;20.44;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;24170;24.17;2559;42.66;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;37760;37.76;2754;45.9;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;35830;35.83;2654;44.24;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;28630;28.63;2319;38.65;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;6550;6.55;634;10.57;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;3520;3.52;435;7.26;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;10960;10.96;1052;17.54;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;20310;20.31;2022;33.71;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;21560;21.56;1989;33.16;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;11410;11.41;1124;18.75;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;18900;18.9;1607;26.8;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;10840;10.84;1115;18.6;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;15510;15.51;1605;26.77;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;13050;13.05;1254;20.91;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;17430;17.43;1695;28.26;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;17560;17.56;1759;29.32;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;26550;26.55;2196;36.61;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;15820;15.82;1505;25.1;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;10980;10.98;1122;18.71;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;16040;16.04;1522;25.38;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;8020;8.02;850;14.18;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;20260;20.26;2064;34.41;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;32900;32.9;2585;43.09;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;16390;16.39;1747;29.12;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;0;0.0;0;0.0;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;9570;9.57;900;15.01;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;9280;9.28;1016;16.95;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;26770;26.77;2731;45.52;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;5540;5.54;638;10.64;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;26240;26.24;2047;34.13;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;16140;16.14;1586;26.44;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;30610;30.61;2945;49.09;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;16630;16.63;1601;26.7;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;12670;12.67;1236;20.61;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;50;CENTRO MEDICO PMESP;TREMEMBE;21870;21.87;2175;36.26;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;13910;13.91;1385;23.08;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;28430;28.43;2810;46.84;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;20860;20.86;2075;34.58;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;56;HOSP MUN SOROCABANA;VILA ROMANA;25720;25.72;2159;35.98;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;20930;20.93;2167;36.13;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;34510;34.51;3316;55.27;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;46900;46.9;4119;68.65;ok;
36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;30660;30.66;2478;41.31;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;9850;9.85;1084;18.08;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;23570;23.57;1786;29.78;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;27090;27.09;2706;45.12;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;12320;12.32;1357;22.62;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;9770;9.77;1100;18.33;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;22860;22.86;2363;39.39;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;19980;19.98;2093;34.9;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;5470;5.47;545;9.09;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;17700;17.7;1828;30.47;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;23350;23.35;2214;36.91;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;30970;30.97;2148;35.81;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;23770;23.77;1813;30.22;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;5090;5.09;503;8.4;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;13520;13.52;1377;22.96;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;3500;3.5;361;6.02;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;13670;13.67;1483;24.73;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;33170;33.17;2089;34.82;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;19530;19.53;1853;30.89;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;17250;17.25;1284;21.41;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;5970;5.97;604;10.07;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;8050;8.05;914;15.25;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;4059;4.06;453;7.55;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;8670;8.67;902;15.04;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;8840;8.84;1008;16.81;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;21680;21.68;1690;28.18;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;25480;25.48;2351;39.19;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;7090;7.09;734;12.25;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;26570;26.57;1775;29.59;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;13940;13.94;1331;22.2;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;13700;13.7;1381;23.03;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;28030;28.03;2079;34.66;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;19110;19.11;1822;30.38;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;10090;10.09;1001;16.7;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;0;0.0;0;0.0;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;4280;4.28;376;6.28;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;18900;18.9;2046;34.1;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;13300;13.3;1290;21.5;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;21380;21.38;1542;25.7;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;7740;7.74;833;13.89;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;23150;23.15;2253;37.57;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;9990;9.99;1063;17.72;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;10840;10.84;1031;17.19;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;50;CENTRO MEDICO PMESP;TREMEMBE;15230;15.23;1636;27.28;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;24690;24.69;2295;38.26;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;20970;20.97;2118;35.32;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;12040;12.04;1341;22.36;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;56;HOSP MUN SOROCABANA;VILA ROMANA;15330;15.33;1621;27.03;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;14370;14.37;1484;24.74;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;26320;26.32;2782;46.38;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;39380;39.38;3652;60.87;ok;
37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;25800;25.8;1972;32.88;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;9500;9.5;1095;18.26;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;21320;21.32;1605;26.76;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;29880;29.88;2729;45.49;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;12330;12.33;1327;22.13;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;12230;12.23;1229;20.48;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;27460;27.46;2672;44.54;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;23970;23.97;2405;40.09;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;8280;8.28;881;14.69;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;17710;17.71;1798;29.98;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;30640;30.64;2067;34.46;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;28710;28.71;1967;32.79;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;21510;21.51;1632;27.2;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;6630;6.63;628;10.47;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;12590;12.59;1270;21.17;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;6300;6.3;697;11.62;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;13190;13.19;1335;22.27;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;30910;30.91;1908;31.8;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;17130;17.13;1674;27.91;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;20060;20.06;1620;27.01;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;3030;3.03;407;6.79;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;10850;10.85;1250;20.84;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;5530;5.53;687;11.46;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;8610;8.61;932;15.54;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;8740;8.74;996;16.61;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;19430;19.43;1509;25.16;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;23470;23.47;2183;36.38;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;4830;4.83;547;9.13;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;24320;24.32;1594;26.57;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;11540;11.54;1153;19.22;ok;
38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;16510;16.51;1717;28.62;ok;
